Aircraft,AirlineName,CabinType,DateFlown,DatePub,EntertainmentRating,FoodRating,GroundServiceRating,OriginCountry,OverallScore,Recommended,Review,Route,SeatComfortRating,ServiceRating,Slug,Title,TravelType,TripVerified,ValueRating,WifiRating,unique_id
A321,Wizz Air,Economy Class,June 2018,22nd June 2018,0,4,5,Sweden,8.0,yes,"Had read very bad reviews for Wizz Air so was not expecting much. Ordered the most expensive ticket with priority booking, hold luggage, selected seat and guaranteed hand luggage for €34. I can't even get half a taxi journey between Arlanda and Stockholm for the same price. So for me it was like option pricing. Downloaded the app. Entered my booking code and the whole checking in process worked perfectly. Luggage check-in took 30 secs - no queues. No buses at Vilnius. Plane was clean, baguette, bottle of wine and peanuts for €8. Hostesses were efficient and friendly. What's not to like?",Vilnius to Stockholm,4,5,wizz-air,What's not to like?,Business,Trip Verified,5,0,6599b1ce-3f7c-47ba-b572-28e6eb829a92
,Wizz Air,Economy Class,June 2018,17th June 2018,0,0,1,UnitedKingdom,2.0,no,Athens to Luton. Terrible boarding process. They show boarding at least 30 minutes before actually boarding a single person. Then only had one person checking boarding cards. Terrible experience which I will pay to avoid in the future (with another airline). The 'priority' boarding only gets you on the bus first too! So probably last on the plane. Seats are uncomfortable too. Avoid at all costs.,Athens to Luton,1,4,wizz-air,Avoid at all costs,Couple Leisure,Trip Verified,1,0,151102f4-f955-4676-9155-b66fac7fe873
,Wizz Air,Economy Class,June 2018,13th June 2018,1,1,1,UnitedStates,1.0,no,"Stansted to Budapest. If I could give no stars, I would. The worst airline company I have ever encountered. My flight to Budapest was cancelled and they had no other flights they could get me on to until around 36 hours later. When I asked for them to refund the hotel, train, and other flight I would now miss due to their inability to operate an airline, they refused. They told me I could ""try"" to get my travel to the airport refunded on their website. They said that it was my fault the other places would not refund me. The best part of it all was that they canceled the flight as I was going through security at the airport. It is obviously out of my control that my flight was canceled and Wizz Air did nothing to accommodate me. Awful and unprofessional company.",Stansted to Budapest,1,1,wizz-air,nothing to accommodate me,Family Leisure,Trip Verified,1,1,9eb8337e-b5a6-44d8-b026-c5551cb797f0
A320,Wizz Air,Economy Class,June 2018,6th June 2018,1,1,1,UnitedKingdom,1.0,no,"Luton to Tirana. I want to start off by saying that I am not a picky flyer. If an airline takes me from point a to point b safely, then I am satisfied. With this in mind, I never thought I would have such a dreadful experience with an airline. On the first leg from Tirana to Luton, I tried to check in via the Wizz Air app, however it explicitly said that I could not check in online due to regulations from Tirana's airport. I went to the check in counter the day of the flight and I was harshly told by a Wizz Air employee to pay the charge or leave the airport, even though I was clearly explaining to them that checking in online was purely impossible- they refused to listen. The first absolute scam from this airline. The second leg was an even more dreadful experience. Before boarding a woman started interrogating all passengers like she was a prison warden about the number of carry on bags they had. I was fine, however there were people who were forced to pay cash on the counter, just for carrying a lap top in their hands. Second absolute scam. The flight was supposed to take off at 6 a.m UK time, but it took off at 7:30 a.m. The reason was ""a missing oxygen bottle"" which had to be delivered from Gatwick Airport. To add to the misery, we were left to wait not even inside the terminal, but in the stairs leading to the tarmac, for about an hour. The air was humid and I started having difficulty breathing. Many older people had to lie down on the ground, and many children started getting ill. It seemed like a scene from an apocalyptic movie - at 6 a.m on a Tuesday morning in London! The flight itself was alright. I want to point out that the captain of the flight, an Irish gentleman, fully deserved the title as he apologised profusely on behalf of a ridiculous airline. Nothing but respect for him. Every single other Wizz Air employee, particularly the ground crew needs to take some lessons not just on their jobs, but also on basic human decency. I would give this airline a 0 if I could. Please avoid them at all costs.",Luton to Tirana,2,1,wizz-air,avoid them at all costs,Solo Leisure,Trip Verified,1,1,d19e30a9-479e-4715-b936-3484b39033f5
A320,Wizz Air,Economy Class,June 2018,2nd June 2018,1,0,1,Germany,1.0,no,"Dortmund to Belgrade. I have to say this has to be one of the worst flights I've ever had. Wizz air is bad on the ground even worse in the sky. The plane was not too old but it was filthy. No leg room and ground staff was terrible. The crew was polite but disinterested. Wizzair does not send email notification for online check in, however if you don't check in online they will charge you 35 euros.  They asked me at check in to remove 600 grams from my check in luggage and put in my hand luggage. I will never use their service again.",Dortmund to Belgrade,1,2,wizz-air,one of the worst flights,Solo Leisure,Trip Verified,1,1,2670f52f-1cb3-44c8-a51b-6e473026cbc8
,Wizz Air,Economy Class,May 2018,30th May 2018,0,0,1,UnitedKingdom,1.0,no,"Athens to Luton. This airline did not allow all customers to print boarding pass button and they charged 30 euros for all the passengers.  If you are flying with Wizz air, please prepare extra euros. I can't really understand still. The flight attendant said ""This is Wizz air"" - awesome.",Athens to Luton,1,1,wizz-air,This is Wizz air,Solo Leisure,Trip Verified,1,0,65c7707e-e02d-4c5a-8bb9-d11f6dc4a058
,Wizz Air,Economy Class,May 2018,26th May 2018,0,0,1,UnitedKingdom,1.0,no,"Luton to Prague with Wizz air. On the way out there they got us all on the plane. Pilot announced 20 minute delay. Then we continued to sit on the plane for 90 minutes. Staff didn't seem to know what was going on, there were no other announcements. No apologies, nothing. We tweeted Wizz air asking for an update and they sent us a link to a website that said our planes original take off time? Helpful- I think not. Pilot then tells the crew we are taking off still no apologies, no reason given but we did actually take off. The worst part was we had a late night flight and were meant to arrive at around 9.30pm. We landed just before 11.30pm and our check-in for our apartment stops at midnight. So we abandoned our original transfers to get a taxi so that we could arrive with 5 minutes to spare otherwise we'd have had to sleep on the street. We thought this might be a one off. But no. Flight home they got us all boarded onto the buses to go to the plane and then kept us there for an hour and a half, the website did actually say delays but then didn't update when it was delayed a further hour. We finally got to the plane and took off quite quickly this time. We landed home two hours late and our parking had expired. But at least on the way home they did finally apologize when we landed and said the 'airspace was busy' for two hours? Don't fly with them, they can't even do time management and it's not worth the late check-in fees and overstay in the carpark, works out as much as flying with easyJet.",Luton to Prague,3,1,wizz-air,can't even do time management,Couple Leisure,Trip Verified,1,0,e7b9b6c7-368f-4f06-8ac8-1222d60c14b3
,Wizz Air,Economy Class,June 2017,21st May 2018,0,1,1,UnitedKingdom,1.0,no,"Extremely rude and deceiving personnel at Doncaster/Sheffield airport, charged for a tablet in my pocket as an extra luggage, even though I was told during check-in that I won't be charged extra, they decided to rip me off during boarding to plane. The female who charged me didn't want to tell me her name. Extremely rude and incompetent.",Doncaster/Sheffield to Vilnius,1,1,wizz-air,charged for a tablet in my pocket ,Solo Leisure,Trip Verified,1,0,01a572f1-4936-4103-bb9d-5cd6c39bd2f6
,Wizz Air,Economy Class,May 2018,21st May 2018,0,0,1,UnitedKingdom,1.0,no,"Luton to Athens. I am disabled and had booked customer assistance but on arrival I sat and waited and waited and waited. I asked staff many times if someone was coming and they said yes. Then they sent me off with a man who turned out to be a bus driver. I had a bad fall when he suddenly drove off while I was standing in a big empty space in the bus (only a few seats and designed for people to stand) before I had sat down. I could not get up and lay for 20 minutes on the floor, until someone can to help. I hurt my knee, I called them from the floor of the bus begging for help to get passenger assistance to come and they just kept saying what do you want us to do, you already flew, they did not care. I had a terrible miserable time in pain these days and the passenger assistance boss at Athens tells me that they did come but the Wizz crew denied anyone on board was disabled and needed help. Then I have been ringing them everyday as all of a sudden I cannot check in on line and they just say pay €30 at the airport, no help at all worth whatever is wrong with my booking. They just do not care. A nightmare company.",Luton to Athens,1,1,wizz-air,they did not care,Solo Leisure,Trip Verified,1,0,f66a795c-6098-4048-90fd-c5d69b67ded5
,Wizz Air,Economy Class,May 2018,19th May 2018,1,0,1,Croatia,2.0,no,"Milan to Skopje. Wizzair is the worst company I had to fly with. I didn't expect a lot from a low cost company, but from now on I would rather spent more money to get full service than this. The seats can't go down and there's small space for legs so it was pretty uncomfortable to sit there for 2 hours.",Milan to Skopje,1,3,wizz-air,uncomfortable to sit,Solo Leisure,Trip Verified,1,1,d184f851-460d-478d-9c30-f197bf976910
,Wizz Air,Economy Class,December 2017,17th May 2018,0,0,1,UnitedStates,1.0,no,,Luton to Prague,1,1,wizz-air,Beware of this company,Business,Not Verified,1,0,d478f9f1-e73c-4262-aff1-8f046baad6c4
,Wizz Air,Economy Class,May 2018,17th May 2018,1,3,1,Germany,4.0,no,"Sibiu to Dortmund. Never met such arrogance by any other crew in any other company. The app didn’t work so I couldn’t check in an extra luggage - a really small backpack. So I had to do it on sight. The worker there was from the start very arrogant and she booked us the luggage for the amount of 30 Euro just to find out afterwards that the real price was 65 Euro in case we had liquids inside our bag, an amount we weren’t willing to pay. So we asked our money back, her colleague (also very arrogant from the start) told us it’s not possible anymore. The guy started to shout at me and to threaten that we would not be allowed to fly back home if we kept pushing. Unbelievable! So we had payed 30 Euro for nothing just because the staff of Wizzair can not do its job professionally. Worst flight experience ever! Never gonna fly with Wizzair again!",Sibiu to Dortmund,2,4,wizz-air,Worst flight experience ever!,Couple Leisure,Trip Verified,5,1,e28a56e4-b0b2-43a0-83e0-b43038b624a5
A320,Wizz Air,Economy Class,May 2018,10th May 2018,0,0,1,UnitedKingdom,1.0,no,"Cluj to Luton. Absolutely appalling service - unable to check in online due to the app not being functional, then unable to explain to staff at the airport, as no one from Wizz Air is employed at Cluj Airport. Therefore, I had to pay their extortionate fees for airport check-in, as no one at the airport was prepared to accept that the app had not been working. The flight itself was average. Uncomfortable, cramped seats, overcrowded (my cabin bag had to go into the hold), and really not that cheap for a budget airport. Ground service was minimal and sullen, while cabin staff were professional, but forced to constantly try to sell drinks and duty free, making it hard to relax and get to sleep on the flight. Will avoid this airline like the plague from now on.",Cluj to Luton,1,2,wizz-air,Absolutely appalling service,Solo Leisure,Trip Verified,1,0,15421b49-0612-4fe6-baa9-8444e179620b
,Wizz Air,Economy Class,May 2018,8th May 2018,0,1,1,UnitedKingdom,1.0,no,"Bucharest to Gatwick. I wish I could give it 0 stars because it doesn't deserve 1 star. This is the worst airline we have ever flown with. In the past 6 months, I have had one flight delayed by 3h, one flight cancelled within 1h of departure with no explanation and with alternative flights offered 2 days later. Like we have not got jobs to go to. I have complained directly to them to claim the european inconvenience payment of €400 per person and they claimed 'extraordinary circumstances' in both situations. We went through a law firm and they managed to get our payment for both cases. Recently, they have also changed the luggage on board rules and supposedly, they take all small hand suitcases to hold. We boarded the plane among the first 10 people and our suitcase was taken to hold. There were at least 30 suitcases (we counted, and we stopped counting after a while) which were taken on board after we boarded. So what is this s#1t? If only a certain number of suitcases are allowed on board, why don't they offer to allow people to check their hand luggage in advance? The staff have always been incredibly condescending and there seems to be a lack of training across the company as we have always been given contradicting explanations for the concerns we have raised. They really need to get their act together. I'd definitely recommend paying a little bit more to buy a flight with any other airline.",Bucharest to Gatwick,1,1,wizz-air,incredibly condescending,Couple Leisure,Trip Verified,1,0,55df9058-303e-40fd-898b-adb61438488b
A320,Wizz Air,Economy Class,April 2018,7th May 2018,0,0,4,Macedonia,8.0,yes,"Oslo to Skopje. It was very nice flight. The crew was friendly, ground service too, they allowed us to check-in our hand luggage for free. The return flight was delayed for around 45 minutes, but we landed 10 minutes after sheduled.",Oslo to Skopje,4,5,wizz-air,very nice flight,Family Leisure,Trip Verified,4,0,43684c5e-166c-405b-b459-2d3ff4608f18
A320,Wizz Air,Economy Class,May 2018,7th May 2018,0,0,1,UnitedKingdom,1.0,no,Tirana to Luton. Worst experience ever. I have been flying with many airlines but Wizz Air is the worst I have ever experienced. Got charged €35 to check in even though their website didn’t let me check in online and has the rudest staff on board I have ever come across. Was the first time I booked and it will be the last one I will ever use them.,Tirana to Luton,1,1,wizz-air,€35 to check in,Business,Trip Verified,1,0,e6cdec97-1505-4303-a513-f4f35b5ed821
,Wizz Air,Economy Class,April 2018,28th April 2018,0,1,1,Denmark,1.0,no,Copenhagen to Sofia. Wizz air will make you pay 10x more. The seats uncomfortable as hell and we didnt have any place to put our hand luggage. We thought cool is cheap but on the airport they made us pay 174€ for nothing. Literally the most stressful airline. We almost lost our plane because they were complaining for hours making us pay more and more.,Copenhagen to Sofia,1,1,wizz-air,the most stressful airline,Family Leisure,Trip Verified,1,0,5210e67b-eb2c-4d08-8793-c9e20f04971b
A320,Wizz Air,Economy Class,April 2018,27th April 2018,1,1,1,UnitedKingdom,1.0,no,"Luton to Timisoara. Horrible experience, grumpy and aggressive staff, a lot of inconsistent information. I don't understand why do they even bother emailing me if all the info stated in the email will be contradicted at a later point by the airport staff. I do not recommend them at all!",Luton to Timisoara,1,2,wizz-air,grumpy and aggressive staff,Couple Leisure,Trip Verified,2,1,b8683cd0-cce0-4eca-aabe-a975f682ffae
,Wizz Air,Economy Class,April 2018,27th April 2018,0,0,1,UnitedKingdom,1.0,no,"I flew with Wizzair from Cluj-Napoca to Luton and it was at the Cluj airport two passengers had some luggage problem at the boarding gate and a member of the staff was dealing with this while two others proceeded with the boarding. He started saying to the customers: “ if you are not done sorting your luggage in 30 seconds you are not flying today!” And this sort of threat was repeated a few more times and not in a nice way.  Their customer service is the worst I’ve seen in an airline company. It also happened so many times for the flight attendants don’t smile at the customers and some don’t even make eye contact with the customers when they are asked something. Not all of them do their job as bad, some are very pleasant and professional. But I flew often enough (around 20 times in the last year) to notice that it’s a pattern, it happens too often.",Cluj-Napoca to Luton,2,2,wizz-air,customer service is the worst,Solo Leisure,Trip Verified,2,0,208d47b4-2759-416f-a2f9-a4dc9fbc7824
,Wizz Air,Economy Class,March 2018,26th April 2018,0,3,5,UnitedKingdom,10.0,yes,"I've flown with Wizz Air many times, usually between Liverpool and Gdansk, and always been very happy with them. Website and mobile app work fine, and the flights are almost always on time and no hassle. Definitely one of the better budget airlines.",Gdansk to Liverpool,4,4,wizz-air,Wizz Air customer review,Solo Leisure,Trip Verified,5,0,e757b91d-c26e-44fd-8d51-8dae24896121
,Wizz Air,Economy Class,April 2018,21st April 2018,1,1,1,Israel,1.0,no,"Warsaw to Tel Aviv. This was the worst experience ever. I fly with low cost airlines but this was the worst ever. First the line for check in was never ending and reason was due to their policy to try and charge everyone with every possible extra. It also resulted in a delay in departure. No matter what you do they will find a way to charge you. On the plane itself the chairs cannot be reclined at all. You want a glass of water, forget about it , you must buy a bottle. I wrote to WIzzair customer service and received an answer that is defending their policy. If possible I would not fly with this terrible company in the future.",Warsaw to Tel Aviv,1,1,wizz-air,the worst experience ever,Family Leisure,Trip Verified,2,1,114e54c0-fd62-4967-bd26-de881590de7a
,Wizz Air,Economy Class,April 2018,21st April 2018,0,2,1,UnitedStates,1.0,no,"Budapest to Barcelona. This was the worst experience. At check in i paid for the express service called Wizz Express priority pass, at that point i was told the luggage i have can be taken with me on the plane. At boarding we were greeted by staff which seemed to inspect each and every travelers carry on luggage by having them put it in a compartment to measure and if it doesn't fit they force you to pay 70 euro to have it checked in. My luggage did fit and i continued to hand over by boarding pass & head outside to the plane. A moment later he tells the guy at the counter not to take my pass & calls me back and says go pay 70 euro to check in your luggage. I explained look how it fits, after 5 minutes trying to get an understanding he pulls out a tape measure and claims that the height is almost a half of centimeter too tall. To sum it all up after explaining him what i paid for he told me to dispute the charge i have paid for in the airport. He sent me to pay the 70 euro.",Budapest to Barcelona,1,2,wizz-air,the worst experience,Business,Trip Verified,1,0,ed4102f9-dd3a-4741-8d2b-693c99ba4966
,Wizz Air,Economy Class,March 2018,12th April 2018,1,1,1,UnitedStates,1.0,no,"Budapest to Bucharest. Our difficulties started long before we went to the airport. I noticed at home when I reviewed our ticketing information was that no seats were assigned. So I went online and discovered that to select seats you had to pay for any seat on the plane. Since it was only a bit over an hour flight we decided to let them randomly select our seats even if the three of us, including our 12 year old daughter, were not seated together. A few days before the flight I again went online and attempted to check in. The first section of check-in covered two items: the need to pay to have even one bag checked in (at the rate of $50 per bag) and their rule that there was no guarantee that you could even take one carry-on unless you were willing to pay $6 Euros per passenger for a pass - which supposedly also allowed you to board early. Since we had three bags to check-in and three bags to carry-on I paid over $170 online in order to avoid paying a higher price (as noted in the online check out info) at the airport. The next section of the online check in asked me to select our seats - again at a price. Already upset at the outrageous check-in bag cost I opted not to select a seat and the web site booted me out. I assumed I would just check-in at the airport counter and find out what seats were assigned to us by the airlines. Imagine our surprise when we were informed by the clerk at the counter that we had failed to complete the check-in process and therefore he could not issue tickets. He directed us to another Wizz Air counter down the hall where we were told that our failure to complete the online check-in process would cost us 40 Euro per passenger (120 Euros total) - we had no other option but to pay the 120 Euros. We then returned to the ticket counter and finished checking in. When we arrived at the gate we discovered that the $6 Euro pass we had purchased for each of us allowed us to board early - ya, right, on the bus which then took us to the plane. We stood in the bus for over 30 minutes waiting to be taken to the plane. Once the bus arrived it was a mad house getting off the bus and trying to board the plane. We noticed that most of the other passengers had brought not one but two carry-ons with them. We could have avoided paying the $50/bag cost of checking in our three bags. Nothing but scams on the Wizz Air website. When we arrived in Bucharest we discovered that our large checked-in bag had one of its four wheels removed. We filed a damage claim and are waiting for the results of that request.",Budapest to Bucharest,1,1,wizz-air,pay for any seat on the plane,Family Leisure,Trip Verified,1,1,ba8fadcb-982c-487a-afce-c73ee65e36eb
,Wizz Air,Economy Class,April 2018,9th April 2018,0,2,1,Denmark,2.0,no,"Sofia to Copenhagen. I am travelling light with no luggage as i prefer not to wait at the luggage belt after landing. I have been trying to check in 5-6 times online from different devices and got an error every time meeting a 404 page/ page does not exist. When checking in in the airport I was charged because of this which is totally wizz air problem. Moreover, when waiting to get on the plane a blue tag was put on my hand luggage with a comment about that this was required. When entering the plane the the bag was taken away and put in the luggage compartment in the back of the plane. This is unacceptable as laptop electronic devices etc was in this back. I had to take these out to bring them into the plane without any protection. Please do better than this and follow your own set of rules",Sofia to Copenhagen,1,3,wizz-air,Please do better than this,Business,Trip Verified,3,0,2484739f-332c-40e7-a7ca-47b335856986
A320,Wizz Air,Economy Class,March 2018,9th April 2018,0,0,2,Belgium,2.0,no,"Brussels to Skopje. Printing boarding passes without seat reservation for outbound flight is not possible. This is due to a technical problem in the Wizz Air software for “check-in” (clicking on the button “check-in”, my display gets darkened without any message and nothing happens anymore). I created a complaint  because I had to pay 75€ fee at the Brussels Charleroi. Wizz Air answered ""that the page www.wizzair.com works properly and is constantly monitored by Wizz Air IT department and we have not recently made a note of irregularities and they did not accept my complaint. I think there is indeed no problem with printing boarding passes when you take a seat reservation and you when you pay for it (but this is not possible).",Brussels to Skopje,2,2,wizz-air,technical problem in software,Couple Leisure,Trip Verified,1,0,fbe0bce4-f847-4e7e-90e1-86ad10956625
A321,Wizz Air,Economy Class,April 2018,6th April 2018,0,1,1,Spain,1.0,no,"Sofia to Barcelona, this was the usual Wizz Air story. First the ""print yourself boarding card"" or otherwise you pay 30€/person and way! Of course that's not told til you purchase the ticket. They know many people won't have a printer in hand or simply will not know so. Unfortunately for them now they had to offer online checking instead, but they make you regret of it as you have to work feeling endless camps (only left asking where our mothers work for each passenger). I avoided that but then comes the flight. Flight got delayed as when boarding people was unboarded without info and rude manners on some ground personnel. In the end over 2 hours delay due to technical problems (but it could be whatever) When boarding with our baby (9 months) although we carry a Yoyo/Baby Grace babycar and its specifically for flying on cabin (that's why we bought it and even in other lowcost never posed problems) after a long discussion they made us to put it down as usual luggage.  The senior cabin crew didn't have any idea of her job about this. Sits can not be bended even 1cm. But I will be fair and say I had other low cost with less space for legs (which doesnt mean here you had more than just enough to survive being 185cm. No Wizz Air if you don't have any other choice (it was our case).",Sofia to Barcelona,1,1,wizz-air,without info and rude manners,Family Leisure,Trip Verified,1,0,d941790a-3d55-4ac9-ada2-fc3663870777
A320,Wizz Air,Economy Class,March 2018,2nd April 2018,0,0,4,UnitedKingdom,7.0,yes,"Poznan to Luton. A 6.30 am flight from Poznan, which was not full. Check and Boarding was good. Plenty of space to spread out. All bags brought on board were stowed quickly. The flight was the usual low cost that lasted less than 2 hours. The cabin crew was efficient and there was no hard selling of services and products. Arrival in Luton was OK and the bags were slow to emerge onto the belt. Spent 30 minutes after passport control waiting for them.",Poznan to Luton,3,5,wizz-air,space to spread out,Business,Trip Verified,5,0,2d85479e-6c45-4a0e-b8c5-63afb4163a76
A320,Wizz Air,Economy Class,March 2018,2nd April 2018,0,0,4,UnitedKingdom,8.0,yes,"Luton to Katowice. Wizz air check in efficient, priority boarding worked well. However the flight was very full and the usual overhead locker rage happened as to many cabin bags came on board. The gate staff did not enforce airline policy. This delayed the departure by around 20 minutes. Other than that the flight was the normal bus like service. Air hostess were pleasant and professional. Arriving in Poland was straight forward and bags soon appeared.",Luton to Katowice,3,5,wizz-air,the normal bus like service,Business,Trip Verified,5,0,f4608f5d-79b9-46cd-8ea9-17152fd5328a
A321,Wizz Air,Economy Class,March 2018,2nd April 2018,0,3,1,UnitedKingdom,2.0,no,"Budapest to Luton. While on holiday I got an automated text from Wizz Air saying my flight had been changed and I would have got an email with my new flight details. There was no email, and my account showed I was still on the same flight. Looking on Facebook, a lot of people had this issue and Wizz Air admitted (on Facebook, where not many people would check) that the text was sent in error. This is after lots of people (according to their comments on Facebook) spent lots of money calling their premium number to check what happened to their flight (many waiting upwards of half an hour and many not even getting through!). I do wonder if that text was to encourage people to call the premium number for some extra revenue. My plane was the one I booked, albeit an hour late. As usual, Priority passengers had their passports checked and were allowed down to the shuttle bus to the plane. All other passengers (including me) were next. I was on the same bus as the Priority passengers (who were separated from us with a red cordon on the bus) and there were a few other buses behind us also going from the gate to the plane. We waited, standing, on the bus for over half an hour before it took us to the plane. What's worse (not for me, but for the Priority passengers) is the other buses left before us so ours actually got to the plane second last! Priority were the first to the bus and amongst the last on the plane. Aside from being fast-tracked through security at Budapest (which had no queue anyway), I saw no evidence of Priority adding anything. Once on the plane, staff were nice and obliging, and the plane was clean. Food is expensive but you can bring your own from the airport. Tea is 2.5 Euros but you can ask for extra hot water for free. The pilot gave detailed information on the route and weather. The boarding process is very painful and I don't remember a single Wizz Air flight being on time (and I have flown with them several times). However, their tickets are the cheapest out there, this is the reason I will keep using them.",Budapest to Luton,4,4,wizz-air,don't remember a flight on time,Solo Leisure,Trip Verified,3,0,66e457f5-1b6e-4c3f-bb8f-f13f1a7b7d1e
,Wizz Air,Economy Class,March 2018,1st April 2018,1,1,1,UnitedStates,1.0,no,"I was caught by WizzAir's online check-in scam. I was charged 140 euro for my family to check in at the airport. I was not sent an email providing me with a link to check-in online or instructions on how to do it. I showed all of the emails that the airline sent me to the staff at the check-in counter and they confirmed that this was not sent to me. I was told by the staff that I actually needed their app to check in. This was not communicated when I bought the ticket. This wasn't just a problem with my family, as there was at least 17 other passengers on my flight who also had to pay the 35 euro per passenger fee to check-in. It seems as if this is a scam: tell passengers that they need to check-in online but providing them without a way to do so without using their app.",Athens to Sofia,1,1,wizz-air,seems as if this is a scam,Family Leisure,Trip Verified,1,1,839604b9-f33e-456b-8a85-a11dfbfe987f
,Wizz Air,Economy Class,March 2018,1st April 2018,0,0,4,Australia,8.0,yes,"Flew Wizz Air from Malmo to Skopje. Conducted some prior research and frankly the reviews were indifferent. Modest expectations were soon dispelled and my (single) Wizz Air experience was extremely positive. Checkin at Malmo was efficient and polite (more so than many full service legacy carriers), the flight was great, immaculately presented new aircraft. Of particular note however was presentation, training and competence of the flight crew. The linquistic skills of one of the crew was extraordinary. This lady was able to communicate perfectly in English, Swedish and Macedonian. When the passenger sitting next to me was speaking a 4th language she asked his language then switched to Bulgarian without missing a step, importantly, with a smile. At the risk of drawing a conclusion from a sample of one, very impressed. Does Wizz pass the would I fly with them again test - yes. From my single experience, Wizz offered a better service standard and customer experience than some of the legacy carriers of which I am a ""valued premium customer"".",Malmo to Skopje,4,5,wizz-air,Wizz Air experience was extremely positive,Business,Trip Verified,4,0,45ce4c3c-8d95-4f2e-b728-52da33147d9f
,Wizz Air,Economy Class,March 2018,28th March 2018,0,0,4,UnitedKingdom,5.0,yes,"I flew on a morning flight at 6.15 from Riga to Doncaster on 25th of March 2018 with Wizz Air. My seat was in the back of the plane. It was first time I have fallen asleep on an airplane, thank goodness because I am terrified of flying. But, something woke me up in the middle of the flight - cabin crew were in the back of the plane laughing and talking so loudly, including using bad language. I have flown with Wizz Air a few times now but this was the first time I've seen something like this. I do not want to spend my flight in a loud environment caused by the cabin crew.",Riga to Doncaster ,2,1,wizz-air,laughing and talking so loudly,Couple Leisure,Trip Verified,3,0,8ae618a3-6c1e-4383-adb5-8a96cd913f11
,Wizz Air,Economy Class,March 2018,26th March 2018,1,1,1,UnitedKingdom,1.0,no,Flew Wizz Air from Tel Aviv to London Luton. Their online check in wasn’t working so they charged me $25 for airport check in. Avoid. On top of it I nearly missed my flight because there were no Wizz Air staff available to charge me the $25. A total scam and the staff said the website had bugs and this happens the whole time. Also the seats are so uncomfortable they leave you aching all over.,Tel Aviv to London Luton,1,1,wizz-air,A total scam,Solo Leisure,Trip Verified,1,0,a23466a0-2ce2-4891-a30c-9e230ccf9865
A320,Wizz Air,Economy Class,March 2018,25th March 2018,0,0,3,Romania,8.0,yes,"Outbound flight was 3 hours delayed because of snow. Wizz Air should take responsibility for delays determining missing of connection flight. This was not our case, because we had a 5 hour gap. Inbound flight was on time but one cabin crew member was rude to Hungarian speaking passengers, shouting in English. I suggest sending aircraft from Budapest base on this route, like before. Overall, it was a good value for money return flight.",Cluj to Budapest,3,2,wizz-air,cabin crew member was rude,Couple Leisure,Trip Verified,5,0,2d7992b5-ee04-45f4-85a4-6e3ece4944f3
,Wizz Air,Economy Class,January 2018,24th March 2018,0,0,4,Poland,2.0,no,"Flew Warsaw to Larnaca with Wizz Air. Terrible booking process, wasted a lot of time trying to make reservation online (muliple glitches causing reservation to be restarted). The page to report issues, doesn't work properly either. Online customer service not very unhelpful.",Warsaw to Larnaca,2,4,wizz-air,"Terrible booking process""
",Family Leisure,Trip Verified,1,0,986fd905-2eb0-4439-8d90-5361d6b32dd8
,Wizz Air,Economy Class,March 2018,22nd March 2018,0,1,1,UnitedStates,1.0,no,"Flew Wizz Air from Eindhoven to Belgrade. Hidden fees, paying for your ticket at the airport. The lowest of the low for budget airlines on the 4 continents I've traveled. Book with someone else or at least add €€ to your ticket price. My baggage fee and ticket printing at the airport cost more than my flight. Expect usual costs of food and drink (Including water) while flying. Not worth it. Employees were unsympathetic to customers without internet access to buy bags and check in online. Charged outrageous fees at the airport.",Eindhoven to Belgrade,1,2,wizz-air,Employees were unsympathetic to customers,Solo Leisure,Trip Verified,1,0,6c8c5f28-6a01-4d51-84c3-0b74f9252d59
A321,Wizz Air,Economy Class,January 2018,11th March 2018,0,4,1,Bulgaria,8.0,yes,"Varna to Luton. I am a regular flyer with Wizz as I live in Bulgaria and work in the UK. So, generally I think Wizz is good value, on time, clean comfortable cabins (if you have long legs buy your seats in rows 1, 12 or 13. If you join the Discount scheme you get good value for money and the premium package for frequent flyers is well worth it as seat selection etc is free when you pay the annual fee.  Priority boarding I have only had one negative experience and this was at Sofia airport on an internal flight, poorly organised but this is not usual for Wizz. The cabin crew are usually friendly although sometimes they are tired on late flights. On board service is good. Announcements from the flight deck are sometimes inaudible or heavily accented and of no use. Negative - Luton in middle of winter, they process you like cattle and leave you (including old people and young children) out in the bitter freezing cold and not for 5 or 10 minutes, can be more than 30 minutes.",Varna to Luton,3,5,wizz-air,crew are usually friendly,Solo Leisure,Trip Verified,4,0,c79d93bf-b692-42a0-a389-086bd0d0170f
,Wizz Air,Economy Class,March 2018,6th March 2018,0,1,3,UnitedKingdom,1.0,no,"Flew Wizz Air from Luton to Sibiu. Terrible, miserable, unhelpful staff. Felt like a caged animal, being 6”2 there really wasn’t any room. Very uncomfortable. Long delay leaving Luton which couldn’t be helped as the weather was bad but no information was given. Would not fly again.",Luton to Sibiu,1,1,wizz-air,no information was given,Solo Leisure,Trip Verified,2,0,ca3eeaa9-ec71-494e-b046-f8bc302547c7
